,Year,Country,Area,Day Time,Fatal,Type
3637,1965,USA,California,,Unknown,
3638,1965,SOUTH AFRICA,KwaZulu-Natal,Afternoon,N,Unprovoked
3639,1965,SOUTH AFRICA,KwaZulu-Natal,Afternoon,N,Unprovoked
3640,1965,AUSTRALIA,Victoria,,N,Unprovoked
3641,1965,NEW GUINEA,Central Province,,Y,Unprovoked
3642,1965,USA,Texas,,N,Unprovoked
3643,1965,USA,California,,N,Provoked
3644,1965,USA,Florida,,N,Provoked
3645,1965,RED SEA,East of the Gulf of Aqaba,,N,Unprovoked
3646,1965,EGYPT,,,N,Unprovoked
3647,1965,VANUATU,Malampa Province,,Y,Unprovoked
3648,1965,SOUTH AFRICA,Eastern Cape Province,,Unknown,
3649,1964,SOUTH AFRICA,Eastern Cape Province,Afternoon,N,Unprovoked
3650,1964,PAPUA NEW GUINEA,Bougainville (North Solomons),,N,Unprovoked
3651,1964,AUSTRALIA,New South Wales,Morning,N,
3652,1964,PAPUA NEW GUINEA,Bougainville (North Solomons),Afternoon,N,Unprovoked
3653,1964,KENYA,Coast Province,,Y,Unprovoked
3654,1964,AUSTRALIA,Victoria ,Afternoon,N,Unprovoked
3655,1964,AUSTRALIA,Queensland,Afternoon,Y,Unprovoked
3656,1964,AUSTRALIA,New South Wales,,N,Provoked
3657,1964,USA,Puerto Rico,Evening,N,
3658,1964,SOUTH AFRICA,KwaZulu-Natal,,N,Provoked
3659,1964,USA,Florida,Night,Unknown,
3660,1964,AUSTRALIA,Western Australia,Morning,N,Unprovoked
3661,1964,,,Morning,Unknown,
3662,1964,TAIWAN,Northern Taiwan,Afternoon,Y,Unprovoked
3663,1964,TAIWAN,Northern Taiwan,Afternoon,N,Unprovoked
3664,1964,USA,Florida,Afternoon,N,Unprovoked
3665,1964,MEXICO,Guerrero,Afternoon,N,Unprovoked
3666,1964,USA,Florida,Morning,Unknown,
3667,1964,USA,Florida,Morning,N,Unprovoked
3668,1964,USA,Florida,Afternoon,N,Unprovoked
3669,1964,JAPAN,Okayama Prefecture,,N,Unprovoked
3670,1964,PANAMA,San Blas,,N,Unprovoked
3671,1964,USA,Puerto Rico,Morning,N,Provoked
3672,1964,SOUTH AFRICA,KwaZulu-Natal,,N,Unprovoked
3673,1964,USA,Connecticut,,Unknown,
3674,1964,SOUTH AFRICA,KwaZulu-Natal,,Y,
3675,1964,USA,Florida,,N,Provoked
3676,1964,PAPUA NEW GUINEA,New Ireland Province,,Y,Unprovoked
3677,1964,PAPUA NEW GUINEA,New Ireland Province,,N,
3678,1964,BERMUDA,Hamilton,,Y,
3679,1964,USA,New York,Night,Unknown,
3680,1964,USA,California,,N,
3681,1964,PAPUA NEW GUINEA,New Britain,,N,
3682,1964,FIJI,Lau Group,,N,Unprovoked
3683,1964,SOUTH AFRICA,KwaZulu-Natal,,Unknown,
3684,1964,PANAMA,Caribbean Coast,,N,Unprovoked
3685,1964,FIJI,Vita Levu,Morning,Y,Unprovoked
3686,1964,PANAMA,San Blas Islands,,Y,Unprovoked
3687,1964,PAPUA NEW GUINEA,Madang Province,,Y,Unprovoked
3688,1964,AUSTRALIA,South Australia,,N,Unprovoked
3689,1964,PAPUA NEW GUINEA,Central Province,,Y,
3690,1964,USA,Florida,Afternoon,N,Unprovoked
3691,1964,SENEGAL,Cap Vert Peninsula,,N,Unprovoked
3692,1964,FIJI,,,N,Provoked
3693,1964,NEW CALEDONIA,,,Y,Unprovoked
3694,1964,FIJI,Vanua Levu,Morning,Y,Unprovoked
3695,1964,NEW ZEALAND,North Island,Afternoon,N,Unprovoked
3696,1964,NEW ZEALAND,North Island,Evening,N,Unprovoked
3697,1964,SOUTH AFRICA,Western Cape Province,Morning,N,Unprovoked
3698,1964,NEW ZEALAND,North Island,,N,Unprovoked
3699,1964,NEW ZEALAND,South Island,Morning,Y,Unprovoked
3700,1964,AUSTRALIA,Queensland,Morning,Unknown,
3701,1964,NEW ZEALAND,South Island,Afternoon,N,
3702,1964,USA,Florida,,N,Unprovoked
3703,1964,COSTA RICA,Puntarenas Province,,Y,Unprovoked
3704,1964,FIJI,,,Y,Unprovoked
3705,1964,SOUTH AFRICA,Eastern Cape Province,Afternoon,N,Unprovoked
3706,1964,SOUTH AFRICA,Eastern Cape Province,Morning,N,Unprovoked
3707,1964,SOUTH AFRICA,Western Cape Province,Morning,N,
3708,1964,AUSTRALIA,Western Australia,,N,Unprovoked
3709,1964,USA,California,Afternoon,N,Unprovoked
3710,1964,PAPUA NEW GUINEA,New Britain,,Y,Unprovoked
3711,1964,FIJI,"Lomaloma, Lau",Afternoon,N,Unprovoked
3712,1964,AUSTRALIA,Western Australia,,Unknown,Unprovoked
3713,1964,SOUTH AFRICA,Western Cape Province,,N,Unprovoked
3714,1964,NEW ZEALAND,North Island,Morning,Unknown,
3715,1963,SOUTH AFRICA,KwaZulu-Natal,Afternoon,N,Unprovoked
3716,1963,SOUTH AFRICA,KwaZulu-Natal,Afternoon,N,Unprovoked
3717,1963,AUSTRALIA,Queensland,,N,Unprovoked
3718,1963,SOUTH AFRICA,Eastern Cape Province,Afternoon,Y,Unprovoked
3719,1963,ATLANTIC OCEAN,Between Southampton & Canary Islands,,Unknown,
3720,1963,SOUTH AFRICA,KwaZulu-Natal,Evening,N,Provoked
3721,1963,AUSTRALIA,New South Wales,,N,Provoked
3722,1963,SOUTH AFRICA,Western Cape Province,Afternoon,N,Unprovoked
3723,1963,SOUTH AFRICA,KwaZulu-Natal,Afternoon,Y,Unprovoked
3724,1963,AUSTRALIA,South Australia,Afternoon,N,Unprovoked
3725,1963,NEW BRITAIN,"South Coast, East New Britain",,Y,Unprovoked
3726,1963,NEW ZEALAND,South Island,Afternoon,N,Unprovoked
3727,1963,PAPUA NEW GUINEA,Gulf Province,Afternoon,N,Provoked
3728,1963,FIJI, Lau Province,Morning,N,Unprovoked
3729,1963,FIJI,Vita Levu,Afternoon,N,Unprovoked
3730,1963,ITALY,Sicily,,N,Unprovoked
3731,1963,AUSTRALIA,Queensland,,N,Provoked
3732,1963,USA,Florida,Morning,N,Provoked
3733,1963,PAPUA NEW GUINEA,New Britain,,N,Unprovoked
3734,1963,PALAU,Western Caroline Islands,Night,N,Unprovoked
3735,1963,USA,Florida,Afternoon,N,Unprovoked
3736,1963,NORTH PACIFIC OCEAN,,,N,Provoked
3737,1963,CHILE,,Morning,Y,Unprovoked
3738,1963,USA,Florida,,Unknown,
3739,1963,SOLOMON ISLANDS,Ysabel Island,Afternoon,Y,Unprovoked
3740,1963,AUSTRALIA,New South Wales,Morning,N,Provoked
3741,1963,USA,Florida,Afternoon,N,Provoked
3742,1963,DOMINICAN REPUBLIC,Santo Domingo,,Y,Unprovoked
3743,1963,FEDERATED STATES OF MICRONESIA,Eastern Caroline Islands,Morning,N,Unprovoked
3744,1963,USA,Florida,Afternoon,N,Unprovoked
3745,1963,USA,Mississippi,,N,Provoked
3746,1963,JAMAICA,,,Y,
3747,1963,PANAMA,San Blas coast,,Y,Unprovoked
3748,1963,GREECE,Thessaly,Afternoon,Y,Unprovoked
3749,1963,PAPUA NEW GUINEA,Central Province,Morning,N,Provoked
3750,1963,USA,California,,Unknown,
3751,1963,PHILIPPINES,Luzon Island,,Y,
3752,1963,AUSTRALIA,New South Wales,,N,Provoked
3753,1963,USA,US Virgin Islands,Afternoon,Y,Unprovoked
3754,1963,SOUTH AFRICA,KwaZulu-Natal,Afternoon,N,Unprovoked
3755,1963,AUSTRALIA,Western Australia,,N,Unprovoked
3756,1963,USA,Hawaii,Afternoon,N,Unprovoked
3757,1963,USA,Hawaii,,Unknown,
3758,1963,SOLOMON ISLANDS,Bougainville (North Solomons),Night,Y,
3759,1963,PAPUA NEW GUINEA,New Ireland Province,Morning,N,Unprovoked
3760,1963,AUSTRALIA,New South Wales,Afternoon,N,Unprovoked
3761,1963,FIJI,Lomaiviti  Island Group,Morning,N,Unprovoked
3762,1963,MAURITIUS,Rodrigues,,N,Unprovoked
3763,1963,USA,Florida,,Unknown,
3764,1963,FIJI,,,N,Unprovoked
3765,1963,AUSTRALIA,New South Wales,Afternoon,Y,Unprovoked
3766,1963,AUSTRALIA,New South Wales,Afternoon,Unknown,
3767,1963,SOUTH AFRICA,Western Cape Province,,N,
3768,1963,NEW ZEALAND,North Island,Afternoon,N,Provoked
3769,1963,SOUTH AFRICA,Eastern Cape Province,,N,Provoked
3770,1963,SOUTH AFRICA,KwaZulu-Natal,Afternoon,N,Unprovoked
3771,1963,SOUTH AFRICA,KwaZulu-Natal,Afternoon,N,Unprovoked
3772,1963,AUSTRALIA,South Australia,,N,Provoked
3773,1963,MOZAMBIQUE,,,N,
3774,1963,FIJI,Vita Levu,,Unknown,Unprovoked
3775,1963,SEYCHELLES,,,Y,Unprovoked
3776,1962,SOUTH AFRICA,KwaZulu-Natal,Morning,N,Provoked
3777,1962,AUSTRALIA,South Australia,Afternoon,Y,Unprovoked
3778,1962,SOUTH AFRICA,Western Cape Province,,N,
3779,1962,AUSTRALIA,New South Wales,,N,Unprovoked
3780,1962,AUSTRALIA,Queensland,,Unknown,
3781,1962,USA,California,,N,Unprovoked
3782,1962,AUSTRALIA,New South Wales,,N,
3783,1962,MID ATLANTIC OCEAN,,Morning,N,
3784,1962,SOUTH AFRICA,KwaZulu-Natal,Afternoon,N,Unprovoked
3785,1962,MEXICO,Veracruz,Morning,Y,Unprovoked
3786,1962,ADMIRALTY ISLANDS,Manus Island,,N,Unprovoked
3787,1962,AUSTRALIA,South Australia,,N,
3788,1962,USA,California,,Unknown,
3789,1962,PANAMA,Pinas Bay,,Y,Unprovoked
3790,1962,BRITISH WEST INDIES,Grand Turk Island,Afternoon,N,Unprovoked
3791,1962,MEXICO,Veracruz,Afternoon,N,Unprovoked
3792,1962,SOUTH ATLANTIC OCEAN,Off coast of West Africa,,Y,Unprovoked
3793,1962,ITALY,Tyrrhenian Sea,Morning,Y,Unprovoked
3794,1962,ISRAEL,Sharon,,Unknown,Provoked
3795,1962,TURKEY,Antalya Province,,N,
3796,1962,PAPUA NEW GUINEA,Northern District,,N,Provoked
3797,1962,USA,California,Morning,N,Provoked
3798,1962,USA,Florida,,N,
3799,1962,SOUTH AFRICA,Western Cape Province,Afternoon,N,
3800,1962,USA,Texas,Afternoon,Y,Unprovoked
3801,1962,USA,New Jersey,,N,Unprovoked
3802,1962,PAPUA NEW GUINEA,"New Ireland Province, Bismarck Archipelago",Afternoon,Y,Unprovoked
3803,1962,ITALY,Tyrrhenian Sea,,N,Unprovoked
3804,1962,SENEGAL,Cap Vert Peninsula,,N,Unprovoked
3805,1962,USA,South Carolina,,N,Unprovoked
3806,1962,MADAGASCAR,,Morning,N,Provoked
3807,1962,USA,California,Afternoon,N,Provoked
3808,1962,USA,Georgia,Afternoon,N,Unprovoked
3809,1962,USA,Georgia,Afternoon,N,Unprovoked
3810,1962,GREECE,Cyclades,,Unknown,
3811,1962,USA,Florida,,Unknown,
3812,1962,SOUTH AFRICA,Western Cape Province,Evening,N,
3813,1962,USA,Florida,Morning,N,Unprovoked
3814,1962,USA,California,,N,Unprovoked
3815,1962,USA,California,Night,Y,Unprovoked
3816,1962,USA,California,Night,Y,Unprovoked
3817,1962,PAPUA NEW GUINEA,Madang Province,,Y,Unprovoked
3818,1962,USA,South Carolina,Afternoon,N,Unprovoked
3819,1962,AUSTRALIA,Western Australia,Morning,N,
3820,1962,USA,California,Afternoon,N,Provoked
3821,1962,USA,Florida,Afternoon,N,Unprovoked
3822,1962,USA,Florida,,N,Unprovoked
3823,1962,USA,California,,Y,
3824,1962,FIJI,Viti Levu,,N,
3825,1962,AUSTRALIA,Queensland,,N,Provoked
3826,1962,MOZAMBIQUE,Gaza,Morning,N,Unprovoked
3827,1962,SOUTH AFRICA,KwaZulu-Natal,Morning,N,Unprovoked
3828,1962,SOUTH AFRICA,Eastern Cape Province,,N,Provoked
3829,1962,NEW ZEALAND,"Off the Coromandel Peninsula, North Island",,N,Provoked
3830,1962,AUSTRALIA,New South Wales,,N,
3831,1962,PAPUA NEW GUINEA,Madang,Afternoon,Y,Unprovoked
3832,1962,PAPUA NEW GUINEA,Central Province,,N,Unprovoked
3833,1962,NEW ZEALAND,Southland,,N,Provoked
3834,1962,AUSTRALIA,Queensland,,N,Unprovoked
3835,1962,SOUTH AFRICA,KwaZulu-Natal,Morning,Y,Unprovoked
3836,1962,SOUTH AFRICA,KwaZulu-Natal,Afternoon,Y,Unprovoked
3837,1962,AUSTRALIA,Queensland,Afternoon,N,Unprovoked
3838,1962,NEW ZEALAND,North Island,,Unknown,
3839,1962,SOLOMON ISLANDS,Guadalcanal Province,,Y,Unprovoked
3840,1962,NEW ZEALAND,South Island,Afternoon,N,Unprovoked
3841,1962,MOZAMBIQUE,Gaza,,Unknown,Unprovoked
3842,1962,AUSTRALIA,New South Wales,,N,Provoked
3843,1962,SOUTH AFRICA,KwaZulu-Natal,Afternoon,Unknown,
3844,1962,NEW ZEALAND,South Island,,N,Provoked
3845,1962,NEW ZEALAND,North Island,Afternoon,N,Unprovoked
3846,1962,USA,California,Morning,N,Unprovoked
3847,1962,AUSTRALIA,New South Wales,,N,Provoked
3848,1962,AUSTRALIA,New South Wales,Afternoon,N,Unprovoked
3849,1962,AUSTRALIA,South Australia,,N,
3850,1962,PAPUA NEW GUINEA,"10�S, 142�E",Afternoon,N,Unprovoked
3851,1962,NEW ZEALAND,South Island,Evening,N,Unprovoked
3852,1962,AUSTRALIA,South Australia,,N,
3853,1962,AUSTRALIA,New South Wales,,Unknown,
3854,1962,AUSTRALIA,Queensland,,N,Provoked
3855,1962,AUSTRALIA,New South Wales,,N,Unprovoked
3856,1962,SOUTH AFRICA,Western Cape Province,,N,
3857,1962,AUSTRALIA,New South Wales,,N,Provoked
3858,1962,MARSHALL ISLANDS,Kwajalein Atoll,Afternoon,N,Unprovoked
3859,1962,SPAIN,Catalonia,,N,Unprovoked
3860,1962,INDONESIA,East Flores,,Y,Unprovoked
3861,1962,AUSTRALIA,South Australia,,N,Unprovoked
3862,1961,AUSTRALIA,Queensland,Afternoon,Y,Unprovoked
3863,1961,AUSTRALIA,Queensland,Afternoon,N,Unprovoked
3864,1961,SOUTH AFRICA,KwaZulu-Natal,Afternoon,N,Unprovoked
3865,1961,AUSTRALIA,Western Australia,Morning,N,Provoked
3866,1961,AUSTRALIA,South Australia,,N,
3867,1961,MOZAMBIQUE,Gaza,Afternoon,N,Unprovoked
3868,1961,AUSTRALIA,Queensland,Morning,Y,Unprovoked
3869,1961,AUSTRALIA,Torres Strait,Afternoon,N,Unprovoked
3870,1961,MEXICO,Guerrrero,,Unknown,
3871,1961,PHILIPPINES,Western Luzon Island,,N,Unprovoked
3872,1961,USA,Florida,,Unknown,
3873,1961,VANUATU,Shefa Province,,N,
3874,1961,USA,Florida,,Y,Unprovoked
3875,1961,USA,Florida,Afternoon,N,Provoked
3876,1961,CROATIA,Primorje-Gorski Kotar County ,,Y,Unprovoked
3877,1961,TANZANIA,,Morning,N,Provoked
3878,1961,MID ATLANTIC OCEAN,165  miles from Bermuda,Morning,N,Unprovoked
3879,1961,PERSIAN GULF,25 km off the coast of Iran & 483km from mouth of Persian Gulf,Morning,N,Unprovoked
3880,1961,ITALY,Venice Province,,N,Provoked
3881,1961,AUSTRALIA,Western Australia,,Unknown,
3882,1961,USA,California,,N,Unprovoked
3883,1961,USA,South Carolina,Morning,N,Unprovoked
3884,1961,BERMUDA,,Morning,N,Unprovoked
3885,1961,USA,Hawaii,Afternoon,N,Unprovoked
3886,1961,PAPUA NEW GUINEA,Sandaun Province,,N,Provoked
3887,1961,USA,New York,Afternoon,N,Provoked
3888,1971,TURKEY,Anatolia,,N,Unprovoked
3889,1961,AUSTRALIA,Queensland,,N,Provoked
3890,1961,ITALY,Adriatic Sea,Afternoon,N,Unprovoked
3891,1961,PANAMA,,,Y,Provoked
3892,1961,USA,Florida,Morning,Y,Unprovoked
3893,1961,USA,Florida,Afternoon,N,Unprovoked
3894,1961,USA,Florida,,N,
3895,1961,NEW BRITAIN,East New Britain Province,,N,Unprovoked
3896,1961,PAPUA NEW GUINEA,"Admiralty Islands, Manus Province",,N,Provoked
3897,1961,USA,California,,N,Unprovoked
3898,1961,NEW BRITAIN,East New Britain Province,,N,Unprovoked
3899,1961,USA,Florida,Morning,N,Unprovoked
3900,1961,AUSTRALIA,Western Australia,,N,Provoked
3901,1961,USA,Florida,Afternoon,Unknown,
3902,1961,AUSTRALIA,New South Wales,Afternoon,N,Provoked
3903,1961,MOZAMBIQUE,Gaza,Morning,N,Unprovoked
3904,1961,SOUTH AFRICA,Eastern Cape Province,,N,Provoked
3905,1961,USA,Florida,,N,Unprovoked
3906,1961,AUSTRALIA,New South Wales,,N,Provoked
3907,1961,AUSTRALIA,New South Wales,Night,N,Unprovoked
3908,1961,MOZAMBIQUE,Gaza,Morning,Y,Unprovoked
3909,1961,PERSIAN GULF,United Arab Emirates,,Y,
3910,1961,AUSTRALIA,Victoria,,N,Unprovoked
3911,1961,AUSTRALIA,Western Australia,,N,Provoked
3912,1961,AUSTRALIA,South Australia,,N,Unprovoked
3913,1961,AUSTRALIA,Victoria,Afternoon,N,Unprovoked
3914,1961,AUSTRALIA,Western Australia,,N,Provoked
3915,1961,AUSTRALIA,South Australia,Afternoon,N,Unprovoked
3916,1961,NORTH PACIFIC OCEAN,Wake Island (EnenKio),Afternoon,N,Unprovoked
3917,1961,SOUTH AFRICA,KwaZulu-Natal,,N,Provoked
3918,1961,FIJI,"19S, 178?E",Morning,N,Unprovoked
3919,1961,USA,Pennsylvania,,N,Provoked
3920,1961,AUSTRALIA,Victoria,Evening,N,Unprovoked
3921,1961,JAMAICA,,,Y,Unprovoked
3922,1961,SOUTH AFRICA,Western Cape Province,Afternoon,N,Unprovoked
3923,1961,SOUTH AFRICA,Eastern Cape Province,Afternoon,Y,Unprovoked
3924,1961,AUSTRALIA,Western Australia,,N,Unprovoked
3925,1961,USA,California,,Unknown,
3926,1961,SOUTH AFRICA,Western Cape Province,,N,
3927,1961,SOUTH AFRICA,KwaZulu-Natal,Afternoon,N,Unprovoked
3928,1961,AUSTRALIA,New South Wales,Morning,N,Provoked
3929,1961,SOUTH AFRICA,KwaZulu-Natal,Evening,N,Unprovoked
3930,1961,ATLANTIC OCEAN,9.35N 79.35W,,Y,
3931,1961,AUSTRALIA,Northern Territory,,N,Provoked
3932,1961,MOZAMBIQUE,Limpopo River,Afternoon,N,Unprovoked
3933,1961,SOUTH AFRICA,Western Cape Province,Afternoon,N,Unprovoked
3934,1961,SOUTH AFRICA,KwaZulu-Natal,,Unknown,
3935,1961,AUSTRALIA,Tasmania,,N,
3936,1961,AUSTRALIA,New South Wales,,N,
3937,1961,COLUMBIA,Roncador Bank,,N,Unprovoked
3938,1961,NEW CALEDONIA,,,N,Unprovoked
3939,1961,SENEGAL,Cap Vert Peninsula,,Y,Unprovoked
3940,1961,USA,Hawaii,,Y,
3941,1960,USA,Hawaii,,Y,Unprovoked
3942,1960,AUSTRALIA,New South Wales,, N,Unprovoked
3943,1960,SOUTH AFRICA,KwaZulu-Natal,Afternoon,Y,Unprovoked
3944,1960,AUSTRALIA,Queensland,Morning, N,Unprovoked
3945,1960,AUSTRALIA,Queensland,,N,Unprovoked
3946,1960,AUSTRALIA,Queensland,Afternoon, N,Unprovoked
3947,1960,USA,Florida,,Unknown,
3948,1960,AUSTRALIA,Queensland,Afternoon, N,Provoked
3949,1960,AUSTRALIA,Western Australia,, N,Unprovoked
3950,1960,SOUTH AFRICA,Western Cape Province,,N,
3951,1960,NEW GUINEA,Western District,, N,Provoked
3952,1960,PAPUA NEW GUINEA,Central Province,,Y,Unprovoked
3953,1960,USA,California,Afternoon,N,
3954,1960,SOUTH AFRICA,Western Cape Province,,N,
3955,1960,AUSTRALIA,New South Wales,,Unknown,
3956,1960,PAPUA NEW GUINEA,New Britain,, N,Unprovoked
3957,1960,RED SEA / INDIAN OCEAN,Enroute from Suez to Aden (Yemen),,Y,
3958,1960,USA,Florida,,Unknown,
3959,1960,SOUTH AFRICA,Western Cape Province,,N,
3960,1960,JOHNSTON ISLAND,,,Unknown,
3961,1960,USA,South Carolina,,N,Provoked
3962,1960,PACIFIC OCEAN,180 miles southeast of Okinawa,,N,
3963,1960,AUSTRALIA,Western Australia,,N,
3964,1960,MARSHALL ISLANDS,Eniwetok Atoll,Afternoon,Unknown,
3965,1960,MARSHALL ISLANDS,Eniwetok Atoll,Afternoon,Unknown,
3966,1960,USA,New Jersey,Afternoon,N,Unprovoked
3967,1960,SENEGAL,Cap-Vert Peninsula,,Y,
3968,1960,USA,Texas,,Unknown,
3969,1960,USA,Connecticut,Afternoon,N,Unprovoked
3970,1960,PAPUA NEW GUINEA,Milne Bay Province,,N,Unprovoked
3971,1960,USA,New Jersey,,N,Unprovoked
3972,1960,USA,New Jersey,Afternoon,N,Unprovoked
3973,1960,MOZAMBIQUE,Delagoa Bay,,Unknown,
3974,1960,USA,Florida,Evening,N,Provoked
3975,1960,ENGLAND,In the English Channel ,,N,Provoked
3976,1960,USA,Delaware,,N,Unprovoked
3977,1960,USA,South Carolina,,Y,Unprovoked
3978,1960,PAPUA NEW GUINEA,Milne Bay Province,,N,Unprovoked
3979,1960,USA,Mississippi,,N,Unprovoked
3980,1960,USA,Virginia,Afternoon,N,Provoked
3981,1960,PAPUA NEW GUINEA,Madang,,N,Unprovoked
3982,1960,USA,South Carolina,Afternoon,N,Provoked
3983,1960,NEW ZEALAND,Cook Strait,,N,Provoked
3984,1960,NORTH SEA,"Unknown, treated at Wick, SCOTLAND",,N,Provoked
3985,1960,USA,Florida,Morning,N,Unprovoked
3986,1960,USA,California,,Unknown,
3987,1960,PHILIPPINES,Corregidor Island,Morning,Y,Unprovoked
3988,1960,USA,Georgia,Afternoon,N,Unprovoked
3989,1960,PANAMA,San Blas Islands,Morning,N,Unprovoked
3990,1960,BERMUDA,Paget,Afternoon,N,Unprovoked
3991,1960,USA,California,Afternoon,N,Unprovoked
3992,1960,USA,Florida,,N,Provoked
3993,1960,PAPUA NEW GUINEA,Madang,,Y,Unprovoked
3994,1960,SOUTH AFRICA,KwaZulu-Natal,Afternoon,N,Unprovoked
3995,1960,USA,California,Afternoon,N,Unprovoked
3996,1960,AUSTRALIA,Western Australia,,N,Provoked
3997,1960,SOUTH AFRICA,Eastern Cape Province,,N,Provoked
3998,1960,BERMUDA,"33N, 68W",,Unknown,
3999,1960,AUSTRALIA,New South Wales,Afternoon,N,Unprovoked
4000,1960,AUSTRALIA,Western Australia,,N,Provoked
4001,1960,AUSTRALIA,Victoria,,N,Unprovoked
4002,1960,AUSTRALIA,New South Wales,Afternoon,N,Unprovoked
4003,1960,AUSTRALIA,South Australia,,N,Provoked
4004,1960,FIJI,Vanua Levu,,Y,Unprovoked
4005,1960,PHILIPPINES,Luzon Island,,Y,Provoked
4006,1960,SOUTH AFRICA,Western Cape Province,,N,
4007,1960,USA,Florida,Afternoon,N,Unprovoked
4008,1960,GUAM,,Afternoon,N,Unprovoked
4009,1960,AUSTRALIA,Tasmania,Night,N,Unprovoked
4010,1960,NEW ZEALAND,North Island,,N,Unprovoked
4011,1960,USA,Hawaii,Morning,Unknown,
4012,1960,SENEGAL,Casamance,,N,Provoked
4013,1960,PAPUA NEW GUINEA,Central Province,,Y,Unprovoked
4014,1960,AUSTRALIA,New South Wales,,N,Provoked
4015,1960,AUSTRALIA,New South Wales,,N,Provoked
4016,1960,USA,Hawaii,Night,Unknown,
4017,1960,PAPUA NEW GUINEA,Madang (WO),,N,Unprovoked
4018,1960,,"Between Timor & Darwin, Australia",,N,
4019,1960,AUSTRALIA,South Australia,,N,
4020,1960,AUSTRALIA,New South Wales,Afternoon,Y,Unprovoked
4021,1960,AUSTRALIA,Western Australia,,N,Provoked
4022,1960,AUSTRALIA,Tasmania,Morning,N,
4023,1960,SOUTH AFRICA,Western Cape Province,,N,Provoked
4024,1960,NICARAGUA ,Pacific coast,Morning,N,Unprovoked
4025,1960,GRENADA,St. Georges ,,N,Unprovoked
4026,1960,CARIBBEAN SEA,,,Unknown,
4027,1960,SRI LANKA,Eastern  Province,,N,Unprovoked
4028,1960,SRI LANKA,Eastern  Province,,N,Unprovoked
4029,1960,FIJI,Northwest of Viti Levu,,N,Unprovoked
4030,1960,PAPUA NEW GUINEA,Madang,,Y,Unprovoked
4031,1960,PAPUA NEW GUINEA,West New Britain Province,,N,Unprovoked
4032,1960,MOZAMBIQUE,Gaza,,Y,Unprovoked
4033,1960,SOUTH AFRICA,Eastern Cape Province,Morning,N,Unprovoked
4034,1959,AUSTRALIA,Queensland,Afternoon,N,
4035,1959,AUSTRALIA,New South Wales,,N,
4036,1959,PAPUA NEW GUINEA,Rigo subdistrict,,Y,Unprovoked
4037,1959,AUSTRALIA,Queensland,Morning,Y,Unprovoked
4038,1959,PHILIPPINES,Masbate,Afternoon,Y,
4039,1959,AUSTRALIA,Victoria,,N,Provoked
4040,1959,AUSTRALIA,South Australia,,Unknown,
4041,1959,NEW ZEALAND,North Island,Afternoon,N,
4042,1959,MALDIVE ISLANDS,400 miles southeast of Sri Lanka,,Y,
4043,1959,AUSTRALIA,Victoria,Afternoon,N,Unprovoked
4044,1959,AUSTRALIA,Queensland,Morning,N,Unprovoked
4045,1959,AUSTRALIA,Queensland,Morning,N,Unprovoked
4046,1959,USA,Louisiana,Night,Unknown,
4047,1959,SOUTH AFRICA,Western Cape Province,,N,
4048,1959,AUSTRALIA,South Australia,,N,Provoked
4049,1959,USA,California,,N,Unprovoked
4050,1959,AUSTRALIA,Western Australia,,N,Provoked
4051,1959,PAPUA NEW GUINEA,New Britain,,N,Provoked
4052,1959,MOZAMBIQUE,Maputo Province,,Y,Unprovoked
4053,1959,PAPUA NEW GUINEA,Madang,,N,Unprovoked
4054,1959,USA,California,Afternoon,N,Unprovoked
4055,1959,FIJI,Lomaiviti Province,,Y,Unprovoked
4056,1959,FIJI,Kadavu,Afternoon,N,Unprovoked
4057,1959,PHILIPPINES,Leyte Island,,N,Unprovoked
4058,1959,BERMUDA,Hamilton,,Unknown,
4059,1959,USA,Florida,Afternoon,N,
4060,1959,USA,South Carolina,,Unknown,
4061,1959,USA,California,Afternoon,N,
4062,1959,INDIA,Orissa,,Y,Unprovoked
4063,1959,USA,New York,,Unknown,
4064,1959,MEXICO,Guerrrero,,Y,Unprovoked
4065,1959,AZORES,,,N,
4066,1959,AUSTRALIA,Tasmania,,Unknown,
4067,1959,JAPAN,Hokkaido Prefecture,,Unknown,
4068,1959,PHILIPPINES,North Palawan,Night,Unknown,
4069,1959,USA,Florida,,Unknown,
4070,1959,USA,Florida,,Y,Unprovoked
4071,1959,USA,South Carolina,,N,Provoked
4072,1959,PHILIPPINES,Queaon,Afternoon,Y,
4073,1959,USA,California,,N,Provoked
4074,1959,CROATIA,Istria,,N,Provoked
4075,1959,JAPAN,Wakayama Prefecture,Afternoon,Y,Unprovoked
4076,1959,USA,Georgia,Evening,N,Unprovoked
4077,1959,USA,California,,Unknown,
4078,1959,ITALY,Tuscany,,Unknown,
4079,1959,USA,California,Afternoon,N,Provoked
4080,1959,USA,California,Evening,N,Unprovoked
4081,1959,JAPAN,Okayama Prefecture,Afternoon,Y,Unprovoked
4082,1959,USA,California,,N,
4083,1959,USA,California,,N,
4084,1959,USA,California,,N,Provoked
4085,1959,CARIBBEAN SEA,PANAMA,,Y,
4086,1959,USA,Florida,,N,Provoked
4087,1959,NORTH ATLANTIC OCEAN,In the Gulf Stream ,,N,
4088,1959,MEXICO,Quintana Roo,,Y,Unprovoked
4089,1959,TURKEY,Mersin Province,,N,Unprovoked
4090,1959,MEXICO,Guyamas,,Y,Unprovoked
4091,1959,USA,California,Afternoon,Y,Unprovoked
